Time_s,Top_C,Bottom_C,Capplate_C,Cylinder_C,Thermalbridge_C,Baseplate_C
65.3931073,67.6,38.2,22.4,22.9,23.5,22.4
66.0199543,68.3,38.6,22.4,22.9,23.5,22.4
66.6141556,68.7,38.9,22.4,22.9,23.5,22.4
67.2129196,69.4,38.9,22.4,22.4,23.5,22.4
67.8217091,69.7,39.2,22.9,22.4,23.5,22.4
68.4512191,70.2,39.2,22.4,22.9,24,22.4
69.0678414,70.8,39.6,22.4,22.9,23.5,22.4
69.6955653,71.5,39.6,22.4,22.9,24,22.4
70.3000987,72,39.9,22.4,22.4,24,22.4
70.911949,72.5,40.2,22.9,22.9,24,22.4
71.5245198,73.2,40.2,22.4,22.4,24,22.4
72.1129403,73.7,40.5,22.9,22.9,24,22.4
72.7082759,74,40.5,22.4,22.9,24,22.4
73.3243587,74.7,40.9,22.9,22.9,24,22.4
73.9164832,75.1,40.9,22.4,22.9,24.5,22.4
74.5311676,75.6,41.2,22.9,22.9,24.5,22.4
75.1669147,76.1,41.2,22.4,22.9,24.5,22.4
75.7503711,76.8,41.5,22.4,22.9,25,22.9
76.3313808,77.3,41.5,22.4,22.9,25,22.4
76.9388557,77.7,41.8,22.4,22.9,25,22.4
77.5657483,78.4,42.1,22.4,22.9,25,22.9
78.199992,78.9,42.1,22.9,22.9,25.5,22.4
78.8186622,79.5,42.4,22.4,22.9,25.5,22.4
79.4318261,80,42.4,22.4,22.9,26,22.4
80.0399416,80.6,42.7,22.9,22.9,26,22.4
80.660387,81.2,42.7,22.4,22.9,26.5,22.4
81.2442121,81.7,43,22.4,22.9,26.5,22.4
81.8424844,82.1,43.3,22.9,22.9,27,22.9
82.4701468,82.6,43.3,22.9,22.9,27,22.4
83.0887191,83.4,43.6,22.4,23.5,27,22.4
83.6808744,83.8,43.9,22.4,23.5,27,22.4
84.2996768,84.3,43.9,22.9,23.5,27.5,22.9
84.9006435,84.9,44.2,22.4,23.5,27.5,22.9
85.4880815,85.3,44.2,22.9,24,27.5,22.4
86.0788814,85.9,44.2,22.4,23.5,27.5,22.4
86.7017696,86.4,44.5,22.9,24,28,22.9
87.3065194,87,44.8,22.4,24,28,22.4
87.8909725,87.6,44.8,22.4,24,28.4,22.9
88.5075046,88,45.1,22.4,24.5,28.4,22.9
89.1164875,88.6,45.1,22.4,24,28.4,22.9
89.7449873,89,45.3,22.9,24.5,28.9,22.9
90.3621714,89.6,45.6,22.4,24.5,29.3,22.9
90.9780009,90.2,45.6,22.4,24,29.3,22.4
91.5794413,90.6,45.9,22.4,24,29.3,22.9
92.1808808,91.2,45.9,22.4,24,29.8,22.9
92.7673719,91.7,46.2,22.4,24,29.8,22.9
93.4076443,92.3,46.5,22.4,24,30.2,22.9
93.9935777,92.7,46.5,22.9,24,30.2,22.9
94.6033183,93.3,46.7,22.4,24,30.2,22.9
95.2133785,93.8,46.7,22.4,24,30.2,22.9
95.8193858,94.3,47,22.4,24,30.2,22.9
96.4329123,94.9,47.3,22.4,24,30.6,22.9
97.0599991,95.3,47.3,22.4,24,30.2,22.9
97.6465462,95.9,47.5,22.4,23.5,30.6,22.4
98.3293152,96.4,47.5,22.4,23.5,30.2,22.9
98.9814009,97,47.8,22.4,23.5,30.2,22.9
99.5898052,97.4,48.1,22.4,23.5,30.2,22.9
100.2085295,98.2,48.1,22.4,23.5,30.2,22.9
100.8182475,98.6,48.3,22.4,23.5,30.6,23.5
101.4312953,99.2,48.3,22.4,23.5,30.6,22.9
102.023447,99.6,48.6,22.4,23.5,30.6,22.9
102.640003,100.2,48.9,22.9,23.5,31.1,22.9
103.2680258,100.7,49.1,22.4,23.5,30.6,22.9
103.8996583,101.2,49.1,22.9,23.5,30.6,22.9
104.5023424,101.6,49.4,22.4,23.5,30.6,22.9
105.11708,102.2,49.4,22.4,23.5,30.2,22.9
105.729108,102.7,49.6,22.4,23.5,30.2,22.9
106.3232696,103.2,49.9,22.4,22.9,30.2,22.9
106.8947128,103.6,49.9,22.4,23.5,30.6,23.5
107.4739363,104.2,50.1,22.4,23.5,30.6,22.9
108.0590992,104.6,50.1,22.4,23.5,30.6,22.9
108.6973897,105.2,50.4,22.4,22.9,30.2,22.9
109.2872319,105.8,50.6,22.4,23.5,30.6,22.9
109.9129337,106.3,50.9,22.4,23.5,30.6,23.5
110.5088452,106.8,50.9,22.9,23.5,30.6,22.9
111.1346867,107.4,51.1,22.4,23.5,31.1,22.9
111.7597114,107.9,51.4,22.4,23.5,31.1,23.5
112.3847811,108.5,51.4,22.9,23.5,31.5,22.9
113.0121794,108.9,51.6,22.9,24,31.9,24
113.6332659,109.5,51.9,22.9,24,31.9,22.9
114.2385317,110.1,52.1,22.9,24,32.3,22.9
114.8374975,110.6,52.1,22.4,24,31.9,23.5
115.4640624,110.8,52.3,22.4,24,32.7,23.5
116.0902746,111.6,52.3,22.9,24.5,33.1,22.9
116.7071213,112,52.6,22.9,24.5,33.1,22.9
117.3149526,112.5,52.6,22.4,25,33.1,22.9
117.9171921,112.9,52.8,22.4,25,33.5,23.5
118.5513611,113.5,52.8,22.4,25,33.9,22.9
119.1671772,113.9,53.1,22.4,25,33.9,22.9
119.7779415,114.4,53.3,22.9,25,34.3,23.5
120.3912154,114.8,53.3,22.4,25,34.7,22.9
121.0172748,115.3,53.5,22.9,25,34.7,23.5
121.6399572,115.7,53.5,22.4,25,34.7,23.5
122.2542998,116.2,53.8,22.9,25,35,22.9
122.8612146,116.8,53.8,22.4,25.5,35.4,23.5
123.4639553,117.2,54,22.4,25.5,35.4,23.5
124.0863894,117.7,54,22.4,25.5,35.4,23.5
124.6925606,118.1,54.2,22.9,25.5,35.8,23.5
125.3113589,118.6,54.2,22.4,25.5,35.8,23.5
125.9372567,119.1,54.4,22.4,26,35.8,23.5
126.5450907,119.5,54.7,22.4,26,36.1,22.9
127.141854,120,54.7,22.4,25.5,36.1,23.5
127.743306,120.4,54.9,22.4,26,36.1,23.5
128.343863,120.9,54.9,22.4,26,36.5,23.5
128.9841416,121.4,55.1,22.4,26,36.5,23.5
129.5979676,122,55.4,22.4,26,36.5,23.5
130.1942691,122.3,55.4,22.4,25.5,36.8,23.5
130.7789837,122.8,55.6,22.9,25.5,36.8,23.5
131.4066762,123.2,55.8,22.9,25.5,37.2,23.5
132.0342883,123.7,55.8,22.4,25.5,37.2,23.5
132.6371791,124.3,56,22.4,25.5,37.2,23.5
133.2510743,124.8,56.2,22.4,25.5,37.5,23.5
133.8580979,125.3,56.2,22.9,25.5,37.5,23.5
134.4949788,125.9,56.5,22.4,25.5,37.2,23.5
135.1110801,126.3,56.7,22.4,25.5,37.2,24
135.7176448,126.9,56.9,22.4,25,37.2,23.5
136.3487332,127.4,57.1,22.4,25,36.8,23.5
136.9632215,127.9,57.1,22.9,25,36.8,23.5
137.5718865,128.4,57.3,22.4,25,36.5,23.5
138.1870726,128.9,57.6,22.9,25,36.5,23.5
138.7953614,129.4,57.6,22.9,24.5,36.5,23.5
139.3890442,129.9,57.8,22.9,24.5,36.5,23.5
139.9678127,130.2,57.8,22.9,24.5,36.5,23.5
140.581067,130.9,58.2,22.9,24.5,36.8,23.5
141.1872961,131.4,58.2,22.9,24.5,36.8,23.5
141.8041085,131.7,58.4,22.4,24.5,36.5,24
142.4221343,132.2,58.6,22.4,24.5,37.2,23.5
143.0346409,132.8,58.6,22.9,25,37.5,23.5
143.6680423,133.3,58.8,21.8,25,37.5,23.5
144.278634,133.8,59,22.4,24.5,37.5,24
144.9111194,134.1,59,22.9,25,37.5,23.5
145.4988941,134.5,59.2,22.9,25,37.5,23.5
146.1054851,135,59.5,22.4,24.5,37.2,23.5
146.7303962,135.2,59.5,22.4,24.5,36.8,22.9
