Time_s,Temperature1_C,Temperature2_C
610.415496,179.5,97
611.0263826,179.2,97
611.6549439,178.9,97.2
612.2675549,178.9,97.2
612.8625065,178.5,97.3
613.4740661,178.5,97.3
614.0731096,178.2,97.4
614.7005135,177.9,97.6
615.3133726,177.9,97.6
615.9115728,177.6,97.7
616.5053307,177.3,97.7
617.1205573,177.3,97.9
617.7486488,176.9,98
618.3294918,176.9,98
618.9412342,176.6,98.2
619.5347834,176.6,98.2
620.1490838,176.3,98.3
620.7629384,176.3,98.4
621.3754728,176.3,98.4
621.9706209,176.3,98.6
622.5973544,176.3,98.6
623.2102865,176,98.7
623.8221356,176,98.9
624.4168808,176,98.9
625.0280597,175.7,99
625.6404917,175.7,99.2
626.2541476,175.7,99.3
626.8645418,175.4,99.3
627.4788825,175.1,99.5
628.0718883,175.1,99.6
628.6830537,174.7,99.6
629.275495,174.4,99.7
629.8884121,174.4,99.9
630.4855684,174.4,99.9
631.0811647,174.4,100
631.7096754,174.1,100.2
632.3195453,174.1,100.3
632.9319574,174.1,100.5
633.5430654,174.1,100.6
634.1556042,174.1,100.7
634.7690489,174.4,100.9
635.3980115,174.4,101
635.9914058,174.4,101.2
636.5858444,174.4,101.3
637.1825458,174.4,101.5
637.7936884,174.7,101.6
638.4028423,174.7,101.7
639.01549,175.1,101.9
639.627119,175.1,102
640.2398772,175.1,102.2
640.8362498,175.4,102.3
641.4497262,175.4,102.5
642.0910877,175.4,102.6
642.6607969,175.7,102.7
643.2444682,175.7,103
643.8350891,176,103
644.3993811,176.3,103.3
645.0129146,176,103.3
645.6300908,176.3,103.6
646.2299516,176.3,103.6
646.8231129,176.3,103.8
647.4041867,176.6,103.9
647.9990689,176.6,104
648.6239917,176.9,104.2
649.2164106,176.9,104.3
649.8103195,176.9,104.5
650.4064553,177.3,104.6
651.0041052,177.6,104.8
651.6010624,177.9,104.8
652.1974403,178.2,104.9
652.7938054,178.9,105
653.3927022,178.9,105.2
653.9895223,179.2,105.2
654.586458,179.5,105.3
655.1849134,179.9,105.3
655.7824,180.2,105.3
656.3817983,180.5,105.3
656.9809998,180.9,105.3
657.5797182,180.9,105.3
658.1774,181.6,105.3
658.7740664,181.6,105.3
659.3697814,182.3,105.3
659.9981731,182.6,105.2
660.5938674,183,105.2
661.1881423,183.3,105.2
661.7801998,184,105
662.3755311,184,105
662.9717722,184.7,104.9
663.5687929,185.1,104.9
664.1661917,185.5,104.9
664.7620438,185.8,104.8
665.3597787,186.6,104.8
665.9574869,187,104.8
666.5534754,187.3,104.6
667.1506077,187.7,104.6
667.7465039,188.1,104.6
668.3456516,188.5,104.5
668.9426239,188.9,104.5
669.5403538,189.7,104.3
670.1347149,190.1,104.3
670.7324904,190.5,104.3
671.3310725,190.5,104.2
671.9291852,191.3,104.2
672.5241132,191.3,104
673.1235272,191.7,104
673.7202002,192.1,103.9
674.3159366,192.5,103.9
674.9142883,192.9,103.8
675.5126728,192.9,103.8
676.1109206,192.9,103.8
676.7069113,193.3,103.8
677.3043428,193.3,103.6
677.9007734,193.7,103.6
678.4993752,193.7,103.5
679.0976544,193.7,103.5
679.6967087,193.7,103.3
680.2921174,193.7,103.3
680.8916002,193.7,103.3
681.4887833,193.7,103.2
682.0826575,193.7,103.2
682.6763557,193.3,103
683.2746497,193.3,103
683.8707057,193.3,103
684.468392,193.3,102.9
685.0648434,193.3,102.9
685.6607069,193.3,102.7
686.256717,193.3,102.6
686.8535154,192.9,102.5
687.4526315,192.9,102.3
688.0477369,192.9,102.2
688.6437439,192.5,102
689.239951,192.5,101.7
689.8358437,192.5,101.6
690.4315219,192.5,101.5
691.0590468,192.1,101.3
691.673221,191.3,101.2
692.2873042,191.3,101
692.8829464,190.9,100.9
693.4972817,190.5,100.7
694.1249836,190.1,100.6
694.7376045,189.7,100.3
695.3520655,189.3,100.2
695.9287101,188.9,100
696.5232212,188.1,99.9
697.142099,187.7,99.7
697.7516492,187.3,99.6
698.3215574,187,99.5
698.91327,186.6,99.5
699.5341781,186.2,99.3
700.1567385,185.8,99.2
700.7417239,185.1,99.2
701.3383734,184.7,99
701.9512847,184.4,99
702.5509195,184,99
703.1131855,183.7,99
703.6997205,183.3,99
704.2931949,183,99
704.8885233,182.6,99
705.4795077,182.3,99
706.0996801,182.3,99
706.6631407,181.6,99
707.2383823,181.6,99
707.837788,181.2,99.2
708.4198109,180.9,99.2
709.0264363,180.9,99.2
709.6067365,180.5,99.2
710.1709217,180.2,99.3
710.7579195,179.5,99.3
711.3809342,179.5,99.3
711.9763485,179.2,99.3
712.5455269,179.2,99.5
713.1356276,178.9,99.5
713.7123561,178.5,99.5
714.3063218,178.5,99.6
714.9036855,178.2,99.6
715.486837,178.2,99.7
716.0748945,177.6,99.7
716.64484,177.6,99.9
717.2159079,177.6,99.6
717.8129506,177.3,99.9
718.402472,177.3,100
718.9887268,176.9,100
719.5862007,176.6,100.2
720.2048467,176.6,100.2
720.8341267,176.3,100.3
721.4301627,176.3,100.5
722.0422806,176.3,100.5
722.6386808,176,100.6
723.2509493,176,100.6
723.8473505,175.7,100.7
724.4338688,175.7,100.9
725.0180087,175.4,101
725.6029746,175.4,101
726.1735989,175.1,101.2
726.7521751,174.7,101.3
727.3223922,174.7,101.5
727.9235304,174.4,101.6
728.4860116,174.4,101.7
729.0655056,174.1,101.7
729.6571055,174.1,101.9
730.259148,173.8,102
730.8478485,173.8,102.2
731.4342005,173.8,102.3
732.0071683,173.8,102.5
732.5911849,173.5,102.5
733.188189,173.5,102.6
733.7886474,173.5,102.7
734.3561275,173.5,102.9
734.9468829,173.5,103
735.5171145,173.5,103.2
736.1055779,173.5,103.3
736.7153481,173.2,103.3
737.2882128,173.5,103.6
737.8876796,173.2,103.8
738.4890527,173.5,103.9
739.0681295,173.5,104
739.6340739,173.5,104.2
740.2048297,173.5,104.3
740.8006258,173.5,104.3
741.4145959,173.5,104.5
742.022204,173.5,104.6
742.612776,173.8,104.8
743.1933607,173.8,104.9
743.7836224,173.8,105
744.3894038,174.1,105
744.9851344,174.1,105.2
745.5825796,174.1,105.3
746.1785922,174.4,105.5
746.7912458,174.4,105.6
747.4184565,174.4,105.8
748.0149446,174.7,106.1
748.6285926,175.1,106.1
749.2384317,175.1,106.3
749.8504641,175.4,106.3
750.447308,175.7,106.6
751.0762062,176,106.8
751.6709122,176.3,106.9
752.2678994,176.6,106.9
752.8656795,177.3,107.2
753.4640929,177.6,107.4
754.0619972,177.9,107.5
754.6615564,178.2,107.5
755.2585216,178.5,107.6
755.8587248,178.9,107.8
756.4566152,179.2,107.8
757.0557471,179.5,107.8
757.6494652,179.9,107.8
758.2465175,180.5,107.8
758.8442557,180.5,107.8
759.4419517,180.9,107.8
760.0398805,181.6,107.8
760.6375708,181.9,107.6
761.2327427,182.3,107.6
761.8600556,182.6,107.6
762.4547672,183,107.5
763.0517414,183.7,107.5
763.6503765,183.7,107.4
764.2282754,184.4,107.4
764.8249224,184.4,107.2
765.423001,185.1,107.1
766.0208106,185.1,107.1
766.6312142,185.8,106.9
767.2304956,186.2,106.8
767.8263746,186.6,106.8
768.4243863,187,106.6
769.020674,187.7,106.5
769.6357708,188.1,106.5
770.2350178,188.5,106.5
770.8319928,188.9,106.3
771.4288668,189.7,106.3
772.0288736,190.1,106.2
772.6587507,190.5,106.2
773.2869837,191.3,106.1
773.8843996,191.3,106.1
774.4808358,191.7,106.1
775.0787829,192.1,105.9
775.6733505,192.5,105.9
776.2729448,192.9,105.8
776.8679446,192.9,105.8
777.4636438,192.9,105.6
778.0624715,193.3,105.6
778.6573681,193.3,105.6
779.252968,193.3,105.5
779.8520577,193.7,105.5
780.4496532,193.7,105.3
781.0319551,193.7,105.3
781.6615711,193.7,105.2
782.2603319,193.7,105.2
782.8855744,193.7,105
783.4825397,193.7,105
784.0781,193.3,105
784.6769066,193.7,104.9
785.2750265,193.3,104.9
785.8717946,193.3,104.8
786.4684241,192.9,104.8
787.0671433,192.9,104.6
787.6963705,192.9,104.6
788.2927068,192.9,104.5
788.8890617,192.5,104.5
789.4848724,192.5,104.3
790.0868308,192.5,104.3
790.6860262,192.1,104.2
791.2833726,192.1,104.2
791.8790385,192.1,104
792.4754803,191.7,103.9
793.0755676,191.7,103.9
793.6687744,191.3,103.8
794.2838087,191.3,103.8
794.8807143,190.9,103.6
795.4781274,190.9,103.6
796.0749708,190.9,103.5
796.6714134,190.5,103.3
797.2702669,190.5,103.3
797.8642272,190.5,103.2
798.4958647,190.1,102.9
799.0924282,190.1,102.7
799.6855908,190.1,102.6
800.2853709,190.1,102.5
800.8811168,189.7,102.3
801.4788829,189.7,102
802.07686,189.7,101.9
802.6720968,189.3,101.7
803.271577,189.3,101.6
803.8694967,188.9,101.3
804.4972025,188.9,101.3
805.1250601,188.5,101
805.7389661,188.5,100.9
806.3662618,188.1,100.7
806.9640915,187.7,100.6
807.5902302,187.3,100.6
808.187581,187,100.5
808.7671717,186.6,100.3
809.3493666,186.2,100.2
809.9478263,185.8,100
810.5772368,185.1,100
811.1723483,185.1,99.9
811.7988834,184.4,99.7
812.4116254,184,99.7
813.0061022,183.7,99.6
813.6035266,183.3,99.6
814.217353,183,99.5
814.8132536,182.6,99.5
815.4106021,182.3,99.3
816.0216873,181.9,99.3
816.6364782,181.6,99.3
817.2495363,181.2,99.2
817.8474133,180.9,99.2
818.4278652,180.5,99.2
819.0094374,180.2,99.2
819.6050034,179.9,99.2
820.1997217,179.5,99.2
820.8266189,179.2,99.2
821.4203749,178.9,99.2
822.0300004,178.5,99
822.6431887,178.5,99.2
823.2521458,178.2,99.2
823.8482357,177.9,99.2
824.4760294,177.6,99.3
825.0665998,177.6,99.3
825.6629351,177.3,99.3
826.2587139,177.3,99.5
826.8690798,177.3,99.5
827.4976843,177.3,99.6
828.0791555,176.9,99.6
828.671179,176.9,99.6
829.2672559,176.9,99.7
829.8611752,176.9,99.7
830.48729,176.9,99.9
831.0845808,176.6,99.9
831.712076,176.9,100
832.3099618,176.6,100
832.9048559,176.6,100.2
833.5034991,176.6,100.2
834.1151953,176.6,100.2
834.7281359,176.3,100.3
835.3400275,176.3,100.3
835.936807,176,100.5
836.5472456,176,100.5
837.1421777,175.7,100.6
837.7535872,175.7,100.6
838.3403542,175.7,100.7
838.9526103,175.7,100.9
839.5495062,175.7,100.9
840.1441857,175.7,101
840.7858875,175.7,101
841.382258,175.7,101.2
841.9785151,176,101.2
842.5758301,176,101.3
843.1705302,176,101.3
843.7981617,176,101.5
844.3654795,176,101.6
844.9780068,176,101.7
845.6060182,176,101.7
846.2038951,176,101.9
846.8171214,176.3,102
847.4153605,176.3,102.2
848.0114992,176.3,102.2
848.6413685,176.3,102.3
849.2341611,176.3,102.5
849.8286287,176.3,102.6
850.4427581,176.6,102.6
851.0374635,176.6,102.7
851.6676243,176.6,102.9
852.2652711,176.6,103
852.8923568,176.6,103
853.4891983,176.9,103.2
854.087043,176.9,103.3
854.6983612,176.9,103.5
855.2938798,177.3,103.6
855.8895802,177.3,103.8
856.5054908,177.6,103.9
857.0997498,177.6,104
857.6969346,177.9,104.2
858.3083759,177.9,104.2
858.9045907,177.9,104.3
859.5150431,178.2,104.5
860.1271195,178.2,104.6
860.7072915,178.2,104.8
861.3027087,178.5,104.9
861.9000983,178.9,105
862.511568,178.9,105.2
863.110081,178.9,105.3
863.7089768,179.2,105.5
864.3222138,179.5,105.6
864.9471691,179.5,105.8
865.5454901,179.5,105.9
866.144688,179.9,106.1
866.7422364,180.2,106.2
867.3399279,180.5,106.3
867.9351693,180.9,106.3
868.5344774,181.2,106.5
869.130552,181.6,106.6
869.7295899,181.9,106.8
870.3253793,182.3,106.8
870.9238167,182.6,106.9
871.5233202,183,107.1
872.1222291,183.3,107.1
872.7163737,183.7,107.2
873.3147165,184,107.2
873.9122378,184.7,107.4
874.5134466,185.1,107.4
875.1088577,185.1,107.4
875.7060231,185.8,107.4
876.3013228,186.2,107.4
876.9001925,186.6,107.4
877.4985507,187,107.4
878.0958503,187.3,107.2
878.6949462,187.7,107.2
879.2886421,187.7,107.2
879.8864496,188.5,107.2
880.4859532,188.9,107.1
881.0835867,189.3,107.1
881.6802781,189.7,106.9
882.2795402,190.1,106.9
882.8759291,190.1,106.8
883.4721525,190.9,106.8
884.0697283,191.3,106.8
884.6694703,191.7,106.6
885.2614567,191.7,106.6
885.8575801,192.1,106.5
886.4543278,192.5,106.5
887.0532938,192.5,106.5
887.6517646,192.5,106.3
888.2505943,192.9,106.3
888.8471718,192.9,106.2
889.4594341,192.9,106.2
890.0536374,192.9,106.1
890.6492275,193.3,106.1
891.2457044,192.9,105.9
891.8432575,193.3,105.9
892.4381308,193.3,105.8
893.0360485,192.9,105.8
893.6324868,192.9,105.6
894.2604728,192.9,105.6
894.8557467,192.9,105.5
895.4539018,192.5,105.5
896.0500108,192.5,105.3
896.6471306,192.5,105.2
897.2433,192.1,105.2
897.8408689,192.1,105
898.4389041,192.1,105
899.0346683,192.1,104.9
899.6319648,192.1,104.9
900.2298512,191.7,104.8
900.8280598,191.7,104.8
901.4220277,191.7,104.6
902.0186771,191.3,104.5
902.6161069,191.3,104.3
903.2145053,191.3,104.2
903.8083985,190.9,104
904.4040984,190.9,103.9
904.9976329,190.5,103.6
905.5975914,190.5,103.5
906.2107041,190.1,103.3
906.8070886,190.1,103
907.4025725,189.7,102.7
908.0157034,189.3,102.6
908.6102588,188.9,102.5
909.2366909,188.5,102.3
909.8347962,188.1,102.2
910.4330913,188.1,101.9
911.0617609,187.7,101.7
911.6741411,187.3,101.6
912.285034,186.6,101.5
912.880647,186.2,101.3
913.494054,185.8,101.2
914.1056306,185.5,101
914.7183076,185.1,100.9
915.3308715,184.7,100.9
915.9271187,184.4,100.7
916.5562981,184,100.6
917.1533402,183.7,100.6
917.7641324,183.3,100.5
918.3768946,183,100.5
919.0051206,182.6,100.5
919.6194022,182.3,100.3
920.2145763,181.9,100.3
920.8106621,181.6,100.3
921.4084408,181.2,100.3
922.0037987,180.9,100.3
922.5974433,180.9,100.3
923.1926129,180.5,100.3
923.8053323,180.2,100.3
924.4177746,179.9,100.3
925.0133833,179.5,100.3
925.6092859,179.2,100.5
926.2047104,178.9,100.5
926.8010744,178.9,100.5
927.3983816,178.5,100.5
928.0109825,178.5,100.6
928.6052715,178.2,100.6
929.2294462,177.9,100.6
929.8416439,177.6,100.6
930.4359419,177.3,100.6
931.0477753,177.3,100.7
931.6608006,176.9,100.7
932.2883694,176.9,100.7
932.9172441,176.6,100.9
933.5115708,176.3,100.9
934.1252,176,101
934.706382,176,101
935.317454,175.7,101.2
935.9141451,175.7,101.3
936.5397668,175.4,101.3
937.1345637,175.4,101.5
937.7274437,175.1,101.5
938.308803,175.1,101.6
938.9039977,175.1,101.7
939.4996476,174.7,101.9
940.1128413,174.7,101.9
940.6919574,174.7,101.9
941.2887173,174.4,102
941.9024823,174.4,102.2
942.5138283,174.4,102.2
943.1093489,174.4,102.3
943.7042513,174.1,102.5
944.3044537,174.1,102.6
944.9006858,174.1,102.6
945.4984153,173.8,102.7
946.110964,173.8,102.9
946.7210175,173.8,103
947.2998277,173.5,103.2
947.9142565,173.8,103.2
948.5113811,173.5,103.3
949.1260245,173.5,103.5
949.7532845,173.5,103.6
950.3643021,173.5,103.8
950.9759128,173.5,103.9
951.5856911,173.5,104
952.2129777,173.5,104.2
952.8085594,173.5,104.3
953.3996564,173.5,104.5
954.0108244,173.8,104.6
954.6071239,173.8,104.8
955.1911249,173.8,104.9
955.7860537,173.8,105
956.396379,173.8,105.2
957.0087566,174.1,105.3
957.6369805,174.1,105.5
958.2489022,174.1,105.6
958.8273829,174.4,105.8
959.4372203,174.4,105.9
960.0345803,174.7,106.1
960.6296898,175.1,106.3
961.2419231,175.1,106.5
961.8530234,175.1,106.6
962.4502314,175.4,106.8
963.063698,175.4,106.9
963.6747562,175.7,107.2
964.2696715,175.7,107.4
964.8674452,176,107.5
965.4614608,176.3,107.6
966.0566107,176.3,107.8
966.6542887,176.6,107.9
967.2662081,176.6,108.2
967.8621041,176.9,108.4
968.4586741,176.9,108.5
969.0572246,177.6,108.7
969.6572658,177.9,108.8
970.2530587,178.2,108.9
970.8495177,178.5,109.1
971.4473012,178.9,109.2
972.0453327,179.2,109.4
972.6621278,179.5,109.4
973.2598058,179.9,109.5
973.8555827,180.2,109.5
974.4537306,180.5,109.5
975.0534863,180.9,109.5
975.650607,181.2,109.7
976.2441741,181.6,109.7
976.842935,181.9,109.7
977.4390831,182.6,109.7
978.0355578,183,109.7
978.6334045,183.3,109.7
979.2298678,183.7,109.5
979.8248857,184,109.5
980.419004,184.4,109.4
981.0167654,184.7,109.4
981.6119562,185.1,109.4
982.2094446,185.8,109.4
982.8077577,186.2,109.2
983.4078057,186.6,109.2
984.0033059,187,109.1
984.5975564,187.3,109.1
985.1957323,188.1,109.1
985.7942621,188.5,108.9
986.3930783,188.9,108.8
986.9905315,189.3,108.8
987.5865557,189.7,108.7
988.1868068,190.1,108.5
988.7839773,190.5,108.5
989.378665,190.9,108.4
989.9767189,191.3,108.4
990.5725433,191.3,108.2
991.1702334,192.1,108.1
991.7640792,192.1,108.1
992.3612125,192.5,107.9
992.9596486,192.9,107.9
993.5571509,192.9,107.8
994.1563831,192.9,107.8
994.7553238,193.3,107.6
995.3493915,193.7,107.6
995.9494948,193.7,107.5
996.5472001,193.7,107.4
997.1455533,193.7,107.4
997.7459585,193.7,107.4
998.3436259,193.7,107.2
998.9400947,194.2,107.2
999.5382551,194.2,107.1
1000.1353865,193.7,106.9
1000.7321068,193.7,106.9
1001.3461472,193.7,106.8
1001.9461035,193.7,106.6
1002.541819,193.3,106.6
1003.1529775,193.3,106.5
1003.7475193,193.3,106.5
1004.3355426,193.3,106.3
1004.932873,193.3,106.2
1005.5282592,193.3,106.2
1006.1230918,192.9,106.1
1006.7214255,192.9,106.1
1007.3183243,192.9,105.9
1007.9156898,192.5,105.8
1008.5135478,192.5,105.8
1009.1060304,192.5,105.6
1009.7017921,192.1,105.6
1010.2991224,192.1,105.5
1010.8995371,192.1,105.5
1011.5307257,192.1,105.3
1012.1593367,191.7,105.3
1012.7569792,191.7,105.2
1013.3530879,191.3,105.2
1013.94575,191.3,105
1014.5425425,191.3,105
1015.156776,191.3,104.9
1015.7505814,190.9,104.9
1016.3500093,190.9,104.8
1016.9492498,190.9,104.6
1017.5473202,190.9,104.5
1018.1451739,190.5,104.3
1018.7434699,190.5,104.2
1019.3547571,190.5,103.9
1019.9491978,190.5,103.8
1020.5673667,190.1,103.6
1021.1628372,189.7,103.5
1021.7902753,189.3,103.3
1022.4018935,188.9,103.2
1022.9963918,188.5,103
1023.5934267,188.1,102.9
1024.2060338,187.7,102.7
1024.8319093,187.3,102.6
1025.447438,187,102.5
1026.0421734,186.6,102.3
1026.6568818,186.2,102.2
1027.2539252,185.8,102.2
1027.8683248,185.5,102
1028.4792528,185.1,101.9
1029.0762512,184.7,101.9
1029.687274,184.4,101.7
1030.2824579,183.7,101.6
1030.8797201,183.3,101.6
1031.4914699,183.3,101.5
1032.1052011,182.6,101.5
1032.730994,182.3,101.3
1033.3278577,181.9,101.3
1033.9211695,181.6,101.3
1034.5159902,181.2,101.2
1035.1272554,180.9,101.2
1035.7247517,180.5,101.3
1036.3528555,180.2,101.2
1036.9631456,179.9,101.2
1037.5757179,179.5,101.2
1038.1739404,179.2,101.2
1038.785003,178.9,101.2
1039.3519218,178.9,101.2
1039.9477119,178.5,101.3
1040.5745266,178.2,101.2
1041.171168,177.9,101.3
1041.7977818,177.9,101.3
1042.397805,177.6,101.5
1042.9764694,177.6,101.5
1043.5891909,177.3,101.6
1044.1704233,176.9,101.6
1044.7829029,176.9,101.6
1045.377972,176.9,101.7
1045.9736142,176.6,101.7
1046.6029843,176.3,101.9
1047.1995794,176.3,101.9
1047.8103593,176.3,102
1048.4077529,176.3,102
1049.017388,176,102
1049.6131932,176,102.2
1050.2111898,175.7,102.2
1050.808777,175.7,102.2
1051.4032828,175.7,102.3
1051.9980453,175.7,102.3
1052.5815336,175.4,102.3
1053.1943704,175.4,102.3
1053.7897812,175.1,102.5
1054.4162771,175.1,102.5
1055.0295413,174.7,102.6
1055.6421117,174.7,102.7
1056.2689811,174.4,102.7
1056.8811601,174.4,102.9
1057.4790944,174.1,102.9
1058.0567129,174.1,103
1058.6685674,174.1,103.2
1059.2654032,174.1,103.3
1059.9075521,174.1,103.3
1060.4751394,174.1,103.6
1061.0876064,174.1,103.8
1061.6825226,174.1,103.8
1062.2759756,174.1,104
1062.8706578,174.4,104
1063.4664196,174.4,104.3
1064.0536696,174.4,104.5
1064.6653825,174.4,104.6
1065.2596351,174.4,104.9
1065.8576209,174.7,105
1066.4669493,174.7,105.2
1067.0928098,174.7,105.5
1067.7047659,174.7,105.6
1068.304175,174.7,105.9
1068.8851253,174.7,106.1
1069.4796847,175.1,106.2
1070.0930247,175.1,106.5
1070.7055742,174.7,106.6
1071.3307567,174.7,106.9
1071.9573132,174.7,107.2
1072.5713879,174.7,107.4
1073.1854054,174.7,107.6
1073.7969364,174.7,107.9
1074.4258828,174.7,108.1
1075.052494,174.7,108.4
1075.6497502,174.7,108.5
1076.2454638,174.7,108.7
1076.8384681,174.7,108.9
1077.4353841,174.7,109.2
1078.0620384,174.7,109.4
1078.6609349,174.7,109.7
1079.2910154,174.7,109.8
1079.8877756,174.7,110.1
1080.485068,174.7,110.4
1081.0824006,174.7,110.6
1081.6816172,175.1,110.8
1082.3080969,175.4,111
1082.9033722,175.4,111.3
1083.5007969,175.7,111.4
1084.0983598,176,111.6
1084.6971721,176,111.7
1085.2925249,176.3,111.9
1085.889892,176.3,112
1086.4874127,176.6,112
1087.0846408,176.9,112.2
1087.6836787,177.3,112.2
1088.2814202,177.6,112.2
1088.8783872,177.9,112.3
1089.4747131,178.2,112.3
1090.0701776,178.5,112.2
1090.6689251,178.9,112.3
1091.2688136,179.5,112.2
1091.8951142,179.9,112.2
1092.492265,180.2,112.2
1093.0888273,180.5,112
1093.6850589,181.2,112
1094.2833012,181.6,112
1094.881409,181.9,111.9
1095.477004,182.3,111.9
1096.0734848,183,111.9
1096.6714894,183.3,111.7
1097.2677853,183.7,111.7
1097.8660694,184.4,111.6
1098.4647019,184.7,111.6
1099.0628469,185.1,111.6
1099.6574632,185.5,111.4
1100.2559698,185.8,111.4
1100.8538915,186.2,111.4
1101.4501232,187,111.3
1102.0645027,187.3,111.1
1102.6630215,187.7,111.1
1103.2573441,188.1,111
1103.855186,188.5,111
1104.4518132,188.9,110.8
1105.0472105,189.3,110.8
1105.6447644,189.7,110.7
1106.2404807,190.1,110.7
1106.8379154,190.5,110.6
1107.434108,190.5,110.4
1108.0291961,190.9,110.4
1108.6441208,191.3,110.3
1109.2408451,191.3,110.3
1109.8392866,191.3,110.1
1110.4351244,191.7,110.1
1111.034607,191.7,110
1111.6323578,192.1,109.8
1112.2285227,192.5,109.8
1112.8287411,192.5,109.7
1113.4247764,192.5,109.7
1114.0199403,192.5,109.7
1114.6195342,192.5,109.5
1115.2156255,192.5,109.5
1115.8151562,192.5,109.4
1116.4137975,192.5,109.2
1117.0107371,192.1,109.2
1117.6060386,192.1,108.9
1118.1978501,192.1,108.8
1118.7920564,192.1,108.8
1119.3860192,191.7,108.4
1119.9828217,191.7,108.2
1120.5792652,191.7,108.1
1121.173987,191.7,107.8
1121.7702432,191.3,107.6
1122.3668179,191.3,107.5
1122.9632126,191.3,107.2
1123.5556235,190.5,106.9
1124.1502725,190.5,106.8
1124.7489239,190.1,106.8
1125.3423212,189.7,106.5
1125.9560434,189.7,106.3
1126.5691683,188.9,106.2
1127.1649582,188.9,105.9
1127.7603851,188.1,105.8
1128.3584,187.7,105.6
1128.9727559,187.7,105.5
1129.5826641,187,105.3
1130.196727,186.6,105.2
1130.8242748,186.2,105
1131.4172414,185.8,105
1132.0291253,185.5,104.9
1132.6411591,185.1,104.8
1133.2245008,184.7,104.6
1133.8367213,184.4,104.6
1134.4489388,184,104.6
1135.0460035,183.7,104.5
1135.6390111,183.3,104.5
1136.2348336,183,104.5
1136.8311,182.6,104.5
1137.4249858,182.6,104.5
1138.0215684,182.3,104.5
1138.6488095,181.9,104.5
1139.279769,181.6,104.5
1139.8914125,181.2,104.5
1140.4879803,181.2,104.5
1141.100147,180.9,104.6
1141.6954594,180.5,104.6
1142.2928011,180.2,104.6
1142.8881096,180.2,104.6
1143.4841904,179.9,104.8
1144.0959355,179.5,104.8
1144.6920584,179.5,104.9
1145.2903655,179.2,104.9
1145.8808722,179.2,104.9
1146.4771412,178.9,104.9
1147.0722238,178.5,105
1147.6664571,178.5,105
1148.264938,178.2,105
1148.8930403,177.9,105
1149.5191597,177.6,105
1150.1184597,177.6,105
1150.7137567,177.3,105.2
1151.3283552,176.9,105.2
1151.9413953,176.6,105.2
1152.5541192,176.6,105.3
1153.1345855,176.3,105.3
1153.7295243,176,105.3
1154.357528,175.7,105.5
1154.9524549,175.7,105.5
1155.5650749,175.4,105.6
1156.1624087,175.4,105.6
1156.7739798,175.1,105.8
1157.3409414,175.1,105.9
1157.9360644,175.1,105.9
1158.5509642,174.7,106.1
1159.1645722,174.7,106.2
1159.7917895,174.7,106.2
1160.4044895,174.7,106.3
1161.0173982,174.7,106.5
1161.6144886,174.7,106.6
1162.2094623,174.4,106.8
1162.8058647,174.4,106.8
1163.4036162,174.4,106.9
1164.0164791,174.1,107.1
1164.6413616,174.1,107.2
1165.2404151,174.1,107.4
1165.8503608,174.1,107.5
1166.4171479,173.8,107.6
1167.011662,173.8,107.8
1167.6223291,173.8,107.9
1168.217798,173.8,108.1
1168.8281429,173.8,108.1
1169.4231761,173.8,108.4
1170.0194361,174.1,108.5
1170.6318589,174.1,108.7
1171.2284761,174.1,108.8
1171.8416746,174.4,108.8
1172.4546124,174.4,108.9
1173.021059,174.4,109.1
1173.60264,174.7,109.2
1174.2160029,174.7,109.4
1174.8433501,175.1,109.5
1175.4551958,175.1,109.7
1176.0662512,175.4,109.8
1176.664263,175.4,110
1177.2451596,175.7,110.1
1177.8716921,176,110.3
1178.4686804,176,110.4
1179.0647961,176.3,110.4
1179.6616945,176.6,110.6
1180.260165,176.6,110.7
1180.889843,176.6,110.8
1181.4987241,176.9,111
1182.1122025,177.3,111.1
1182.7096524,177.3,111.3
1183.3083468,177.6,111.4
1183.9063101,177.6,111.6
1184.5034677,178.2,111.7
1185.1010024,178.5,111.7
1185.6967838,178.9,111.9
1186.2926955,179.2,112
1186.8897947,179.5,112
1187.487296,179.9,112.2
1188.0861292,180.2,112.2
1188.6810978,180.5,112.2
1189.2794467,180.9,112.2
1189.8768745,181.2,112.2
1190.5030895,181.2,112.3
1191.099156,181.9,112.2
1191.695652,181.9,112.2
1192.2912105,182.3,112.2
1192.8852011,182.6,112.2
1193.4838032,183,112.2
1194.0799328,183.3,112
1194.6776055,183.7,112
1195.2753785,184.4,111.9
1195.8739444,184.7,111.9
1196.4692996,185.1,111.9
1197.0633621,185.5,111.7
1197.6594186,185.8,111.7
1198.2594592,186.6,111.6
1198.8566972,187,111.6
1199.453246,187.3,111.4
1200.0516593,188.1,111.4
1200.6497056,188.5,111.3
1201.2490331,188.9,111.3
1201.8487199,189.3,111.1
1202.4451038,189.7,111.1
1203.0422876,190.1,111
1203.6377144,190.1,111
1204.2372273,190.9,110.8
1204.8353975,191.3,110.8
1205.4338464,191.3,110.8
1206.0298261,191.7,110.7
1206.6287266,192.1,110.6
1207.2247335,192.1,110.6
1207.8190736,192.1,110.4
1208.4172561,192.5,110.4
1209.0142527,192.5,110.3
1209.6121791,192.5,110.1
1210.2128442,192.9,110.1
1210.8231058,192.9,110
1211.4223659,192.9,110
1212.0154606,192.9,109.8
1212.6154068,192.9,109.8
