Time_s,Top_C,Bottom_C,Capplate_C,Cylinder_C,Thermalbridge_C,Baseplate_C
65.7402817,75,45.1,28,29.3,32.3,26.5
66.3468064,75.6,45.3,28,29.8,32.3,26.5
66.9528038,76,45.3,28.4,29.8,32.3,26.5
67.5597918,76.6,45.6,28.4,29.8,32.3,27
68.2009128,77.1,45.9,28.4,29.8,32.3,26.5
68.8165062,77.7,45.9,28.4,29.8,32.3,26.5
69.436406,78.4,46.2,28,29.8,32.7,26.5
70.0330039,78.9,46.5,28.4,29.8,32.7,26.5
70.6454672,79.3,46.5,28.4,29.8,32.7,26.5
71.2749982,79.8,46.7,28,29.8,32.7,26.5
71.879089,80.4,47,28.4,29.3,32.7,26.5
72.5323618,80.9,47,28,29.8,33.1,27
73.144611,81.5,47.3,28.4,29.8,33.1,26.5
73.7359017,82,47.5,28,29.8,33.1,26.5
74.3278592,82.6,47.8,28,29.3,33.1,26.5
74.9158843,83,47.8,28.4,29.3,33.1,26.5
75.5551895,83.7,48.1,28.4,29.3,33.1,26.5
76.1517169,84.1,48.3,28.4,29.3,33.1,26.5
76.7695483,84.6,48.3,28,29.3,33.1,26
77.373377,85.3,48.6,28.4,29.3,33.5,26.5
77.9786974,85.8,48.9,28.4,29.3,33.5,26.5
78.585149,86.2,49.1,28,29.8,33.5,26.5
79.1996922,86.5,49.1,28.4,29.8,33.5,27
79.8287969,87.4,49.4,28.4,29.8,33.5,26.5
80.4542512,87.9,49.6,28.4,29.8,33.9,27
81.0366485,88.4,49.6,28,29.3,33.5,26.5
81.6433862,89,49.9,28.4,29.3,33.9,27
82.2576038,89.5,50.1,28,29.3,33.9,27
82.8850919,90.1,50.4,28.4,29.3,33.9,26.5
83.4813985,90.5,50.4,28,29.3,33.9,26.5
84.0995537,91.1,50.6,28.4,29.8,33.9,26.5
84.6849331,91.7,50.9,28.4,29.8,34.3,26.5
85.3101337,92.1,50.9,28.4,29.8,34.3,26.5
85.9466799,92.7,51.1,28.4,29.8,34.3,26.5
86.5540817,93.3,51.4,28.4,29.8,34.3,26.5
87.1601926,93.7,51.4,28.4,29.8,34.3,26.5
87.7497545,94.3,51.6,28.4,29.8,34.7,26.5
88.3475549,94.7,51.9,28.4,29.8,34.7,26.5
88.9502576,95.3,52.1,28.4,29.8,34.7,26.5
89.5471807,95.7,52.3,28,29.8,34.7,27
90.1399796,96.3,52.3,28.4,29.8,34.7,26.5
90.7570357,96.7,52.6,28.4,29.3,34.7,26.5
91.3664138,97.3,52.6,28.4,29.3,34.7,26.5
91.9357723,97.7,52.8,28.4,29.3,35,26.5
92.5395354,98.3,53.1,28,29.3,35,26.5
93.1515598,98.7,53.1,28,29.3,35,26.5
93.7786178,99.3,53.3,28.4,29.3,35,26.5
94.4004781,99.9,53.8,28,29.3,35,26.5
95.0192863,100.5,53.8,28.4,29.3,35,26.5
95.616792,100.9,54,28.4,29.3,35,26.5
